"row_id","order_id","order_date_day","ship_date_day","ship_mode","customer_id","country","state","city","postal_code","region","product_id","sales","quantity","discount","profit"
4652,CA-2017-150987,2017-04-08,2017-04-12,Standard Class,AH-10120,United States,California,San Francisco,"94110",West,OFF-PA-10002923,195.7600,4,0.0000,97.8800
8504,CA-2014-164903,2014-02-20,2014-02-24,Standard Class,SR-20740,United States,California,Los Angeles,"90049",West,OFF-PA-10003363,12.9600,2,0.0000,6.2208
7232,CA-2017-153843,2017-03-13,2017-03-15,First Class,SC-20380,United States,Connecticut,Fairfield,"6824",East,OFF-AP-10001564,465.1600,2,0.0000,120.9416
6457,CA-2014-110065,2014-08-05,2014-08-11,Standard Class,SP-20650,United States,New York,New York City,"10009",East,TEC-PH-10002468,135.9900,1,0.0000,36.7173
5044,CA-2016-158694,2016-11-10,2016-11-13,Second Class,AI-10855,United States,California,Los Angeles,"90036",West,FUR-FU-10000965,467.4600,9,0.0000,191.6586
1451,US-2015-160150,2015-07-19,2015-07-20,First Class,TS-21085,United States,Arizona,Phoenix,"85023",West,OFF-BI-10004352,2.0250,1,0.7000,-1.3500
9350,CA-2016-114860,2016-12-22,2016-12-28,Standard Class,DN-13690,United States,California,Moreno Valley,"92553",West,FUR-FU-10001934,41.9600,2,0.0000,10.9096
2729,CA-2017-119193,2017-12-22,2017-12-24,First Class,SK-19990,United States,Ohio,Toledo,"43615",East,TEC-PH-10003072,629.9580,7,0.4000,94.4937
9994,CA-2017-119914,2017-05-04,2017-05-09,Second Class,CC-12220,United States,California,Westminster,"92683",West,OFF-AP-10002684,243.1600,2,0.0000,72.9480
7110,CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,United States,New York,New York City,"10035",East,OFF-ST-10000991,459.8800,4,0.0000,13.7964
6851,US-2016-100461,2016-01-08,2016-01-12,Standard Class,JO-15145,United States,Wisconsin,Franklin,"53132",Central,FUR-BO-10002545,1565.8800,6,0.0000,407.1288
1130,CA-2016-112102,2016-04-12,2016-04-16,Standard Class,BD-11605,United States,Virginia,Springfield,"22153",South,FUR-TA-10004086,343.9200,4,0.0000,75.6624
276,CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,United States,California,Inglewood,"90301",West,OFF-AR-10001427,5.9800,1,0.0000,1.5548
6924,CA-2015-134257,2015-03-16,2015-03-19,Second Class,MS-17710,United States,Alabama,Auburn,"36830",South,OFF-EN-10003845,7.3800,2,0.0000,3.3948
576,CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,United States,California,Long Beach,"90805",West,OFF-PA-10004530,160.7200,14,0.0000,78.7528
7158,CA-2016-131380,2016-03-28,2016-03-31,Second Class,CC-12220,United States,California,Los Angeles,"90032",West,OFF-ST-10002485,87.9200,4,0.0000,0.8792
5874,CA-2017-133095,2017-06-04,2017-06-04,Same Day,EH-14005,United States,Arkansas,Jonesboro,"72401",South,OFF-BI-10002353,108.0800,7,0.0000,54.0400
8975,CA-2017-156622,2017-11-23,2017-11-26,First Class,JP-15460,United States,Texas,Dallas,"75220",Central,OFF-PA-10000477,36.2880,7,0.2000,12.7008
5168,CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,United States,Michigan,Midland,"48640",Central,FUR-CH-10004997,563.9400,3,0.0000,112.7880
3048,CA-2014-137351,2014-09-30,2014-10-04,Standard Class,DB-13615,United States,Washington,Seattle,"98105",West,OFF-BI-10003910,43.1760,7,0.2000,13.4925
9603,CA-2014-130155,2014-05-19,2014-05-22,First Class,TD-20995,United States,Virginia,Virginia Beach,"23464",South,OFF-SU-10004737,34.2000,5,0.0000,9.2340
499,CA-2016-126158,2016-07-25,2016-07-31,Standard Class,SC-20095,United States,California,Costa Mesa,"92627",West,FUR-CH-10002602,241.5680,2,0.2000,18.1176
427,CA-2017-149160,2017-11-23,2017-11-26,Second Class,JM-15265,United States,Michigan,Canton,"48187",Central,OFF-BI-10001543,287.9200,8,0.0000,138.2016
7063,CA-2016-157742,2016-12-29,2016-12-31,Second Class,KL-16645,United States,Oregon,Springfield,"97477",West,OFF-EN-10002592,27.7920,3,0.2000,10.4220
5603,CA-2016-117919,2016-08-27,2016-08-29,Second Class,TB-21355,United States,Texas,Houston,"77041",Central,OFF-ST-10003572,14.1600,1,0.2000,1.0620
2009,CA-2014-116407,2014-11-15,2014-11-21,Standard Class,JF-15190,United States,Tennessee,Johnson City,"37604",South,OFF-AR-10001315,4.2240,3,0.2000,0.4752
273,CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,United States,California,San Francisco,"94109",West,FUR-FU-10003274,5.2800,3,0.0000,2.3232
4334,CA-2015-112375,2015-12-21,2015-12-27,Standard Class,RD-19720,United States,Florida,Daytona Beach,"32114",South,TEC-AC-10003237,50.8800,6,0.2000,14.6280
1114,CA-2017-140585,2017-12-18,2017-12-23,Second Class,RA-19915,United States,California,Encinitas,"92024",West,OFF-BI-10003364,46.6720,2,0.2000,16.3352
5017,CA-2014-153850,2014-11-24,2014-11-29,Standard Class,TH-21100,United States,Ohio,Toledo,"43615",East,TEC-PH-10002584,1502.3760,4,0.4000,-250.3960
3276,CA-2017-116358,2017-11-02,2017-11-06,Standard Class,KM-16225,United States,Kansas,Overland Park,"66212",Central,OFF-AR-10004685,27.7800,6,0.0000,9.1674
9900,US-2014-117380,2014-03-28,2014-04-03,Standard Class,MP-18175,United States,Ohio,Springfield,"45503",East,FUR-TA-10000198,330.5880,1,0.4000,-143.2548
7860,CA-2014-103429,2014-05-30,2014-06-01,First Class,LW-16825,United States,New York,New York City,"10024",East,OFF-PA-10001712,39.9600,4,0.0000,17.9820
7297,CA-2014-111899,2014-05-04,2014-05-05,First Class,NC-18340,United States,Texas,Houston,"77036",Central,OFF-FA-10000840,5.4720,6,0.2000,1.8468
7793,CA-2017-169362,2017-10-12,2017-10-15,First Class,SP-20860,United States,Texas,Dallas,"75217",Central,TEC-AC-10001383,39.9840,2,0.2000,-1.4994
5293,CA-2017-151218,2017-06-20,2017-06-23,First Class,PJ-19015,United States,Florida,Miami,"33180",South,OFF-ST-10004835,4.4640,1,0.2000,0.3348
5679,CA-2016-143924,2016-07-28,2016-08-03,Standard Class,SC-20680,United States,Michigan,Holland,"49423",Central,OFF-FA-10000735,20.4400,7,0.0000,9.1980
5108,CA-2017-132213,2017-04-25,2017-04-26,First Class,PN-18775,United States,Tennessee,Nashville,"37211",South,OFF-AR-10004078,42.0480,9,0.2000,5.2560
4110,CA-2015-153717,2015-12-25,2016-01-01,Standard Class,DL-13495,United States,Michigan,Detroit,"48227",Central,TEC-PH-10002923,73.9800,2,0.0000,19.9746
111,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,United States,New York,New York City,"10035",East,FUR-FU-10001934,41.9600,2,0.0000,10.9096
7904,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,United States,Tennessee,Memphis,"38109",South,FUR-CH-10002073,423.6480,2,0.2000,47.6604
5516,CA-2015-103177,2015-05-30,2015-06-01,First Class,EN-13780,United States,New York,New York City,"10009",East,TEC-PH-10001527,128.8500,3,0.0000,3.8655
5339,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,United States,New York,Oceanside,"11572",East,OFF-ST-10002554,244.5500,5,0.0000,4.8910
9386,CA-2017-163097,2017-08-27,2017-08-31,Standard Class,SF-20200,United States,Arizona,Mesa,"85204",West,FUR-FU-10004973,120.5760,8,0.2000,33.1584
7777,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,United States,California,Moreno Valley,"92553",West,OFF-FA-10003485,7.8600,3,0.0000,3.6156
7586,CA-2014-163223,2014-03-21,2014-03-25,Standard Class,KH-16690,United States,Virginia,Springfield,"22153",South,OFF-PA-10000675,122.9700,3,0.0000,60.2553
5468,CA-2016-122448,2016-06-09,2016-06-14,Standard Class,DB-13210,United States,California,San Francisco,"94109",West,FUR-CH-10002774,122.3520,3,0.2000,13.7646
6478,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,NR-18550,United States,Florida,Pembroke Pines,"33024",South,TEC-AC-10003832,205.9920,1,0.2000,-2.5749
5126,CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,United States,New York,New York City,"10009",East,OFF-EN-10001099,68.4600,7,0.0000,31.4916
900,US-2016-114622,2016-04-10,2016-04-12,First Class,JR-16210,United States,Ohio,Springfield,"45503",East,OFF-BI-10004716,8.9040,2,0.7000,-6.5296
519,CA-2017-127432,2017-01-22,2017-01-27,Standard Class,AD-10180,United States,Montana,Great Falls,"59405",West,OFF-ST-10004459,1126.0200,3,0.0000,56.3010
8787,CA-2017-145765,2017-05-28,2017-06-02,Standard Class,CM-11815,United States,Arizona,Phoenix,"85023",West,OFF-PA-10001534,15.5520,3,0.2000,5.4432
6223,CA-2017-140627,2017-12-23,2017-12-27,Standard Class,DK-12985,United States,Tennessee,Hendersonville,"37075",South,FUR-FU-10000087,72.7040,4,0.2000,19.0848
283,CA-2015-130890,2015-11-02,2015-11-06,Standard Class,JO-15280,United States,California,Los Angeles,"90004",West,FUR-TA-10002903,1038.8400,5,0.2000,51.9420
7078,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,United States,North Carolina,Charlotte,"28205",South,OFF-BI-10000014,22.9110,7,0.7000,-17.5651
8266,CA-2014-131800,2014-12-30,2015-01-04,Standard Class,AJ-10960,United States,New York,New York City,"10035",East,OFF-BI-10003429,35.4480,7,0.2000,12.8499
9954,CA-2015-141593,2015-12-14,2015-12-16,Second Class,DB-12970,United States,California,Los Angeles,"90045",West,OFF-PA-10004983,6.4800,1,0.0000,3.1104
4989,CA-2016-149279,2016-04-24,2016-04-28,Standard Class,CL-12700,United States,Colorado,Colorado Springs,"80906",West,OFF-BI-10004040,3.1080,2,0.7000,-2.1756
2770,US-2015-122140,2015-04-02,2015-04-07,Standard Class,MO-17950,United States,Texas,Dallas,"75220",Central,TEC-AC-10003038,50.1200,7,0.2000,-0.6265
8243,CA-2014-109855,2014-09-01,2014-09-05,Standard Class,LH-16900,United States,New York,New York City,"10009",East,TEC-AC-10002842,357.0000,3,0.0000,57.1200
4889,CA-2016-163167,2016-11-28,2016-12-01,Second Class,RF-19345,United States,Georgia,Marietta,"30062",South,OFF-ST-10004459,1126.0200,3,0.0000,56.3010
7357,CA-2016-114748,2016-10-09,2016-10-14,Standard Class,MZ-17335,United States,Arizona,Phoenix,"85023",West,OFF-AR-10001315,1.4080,1,0.2000,0.1584
485,CA-2017-140963,2017-06-10,2017-06-13,First Class,MT-18070,United States,California,Los Angeles,"90045",West,OFF-LA-10003923,29.6000,2,0.0000,14.8000
2854,CA-2016-136371,2016-03-19,2016-03-21,Second Class,SV-20935,United States,New York,Oceanside,"11572",East,FUR-FU-10000221,20.3200,4,0.0000,6.9088
5946,CA-2014-104178,2014-08-25,2014-08-29,Standard Class,JM-15265,United States,California,Los Angeles,"90036",West,OFF-PA-10004983,25.9200,4,0.0000,12.4416
2747,CA-2014-155887,2014-05-12,2014-05-17,Standard Class,KT-16480,United States,Massachusetts,Franklin,"2038",East,FUR-TA-10002228,700.0560,3,0.3000,-130.0104
7865,CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,United States,Arizona,Mesa,"85204",West,OFF-PA-10001846,18.4960,4,0.2000,6.7048
5846,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,United States,California,San Diego,"92105",West,OFF-PA-10001639,32.4000,5,0.0000,15.5520
4361,CA-2016-127642,2016-05-21,2016-05-23,First Class,CP-12340,United States,Rhode Island,Warwick,"2886",East,OFF-PA-10000565,111.9600,2,0.0000,54.8604
6994,CA-2015-109386,2015-11-08,2015-11-13,Second Class,RH-19600,United States,Virginia,Hampton,"23666",South,OFF-AR-10000380,265.8600,7,0.0000,79.7580
480,CA-2016-100790,2016-06-26,2016-07-02,Standard Class,JG-15805,United States,New York,New York City,"10024",East,OFF-AR-10003045,14.7000,5,0.0000,6.6150
8478,CA-2015-145758,2015-10-30,2015-10-30,Same Day,BF-11020,United States,New York,New York City,"10024",East,TEC-MA-10004552,1035.8000,4,0.0000,269.3080
2402,CA-2017-145877,2017-04-01,2017-04-04,Second Class,AS-10090,United States,Missouri,Springfield,"65807",Central,OFF-ST-10000649,94.2000,6,0.0000,23.5500
5228,CA-2016-119865,2016-06-21,2016-06-26,Standard Class,AS-10090,United States,New York,New York City,"10011",East,FUR-BO-10003272,353.5680,2,0.2000,-44.1960
7743,CA-2017-105326,2017-08-20,2017-08-27,Standard Class,KT-16480,United States,California,Los Angeles,"90036",West,OFF-PA-10001639,25.9200,4,0.0000,12.4416
1876,US-2016-112977,2016-03-10,2016-03-16,Standard Class,CJ-12010,United States,New York,Long Beach,"11561",East,FUR-BO-10003272,176.7840,1,0.2000,-22.0980
7711,US-2015-142811,2015-04-02,2015-04-07,Standard Class,JL-15850,United States,Arizona,Mesa,"85204",West,TEC-PH-10003095,87.8000,5,0.2000,32.9250
8887,CA-2014-107398,2014-08-25,2014-08-30,Standard Class,BS-11590,United States,Ohio,Columbus,"43229",East,OFF-BI-10002103,20.8560,8,0.7000,-16.6848
1801,CA-2016-121034,2016-08-08,2016-08-10,Second Class,JF-15565,United States,Texas,Dallas,"75081",Central,OFF-PA-10001994,53.9520,3,0.2000,17.5344
8309,CA-2016-149335,2016-07-25,2016-07-25,Same Day,BC-11125,United States,California,San Francisco,"94122",West,OFF-AR-10001419,37.1700,9,0.0000,11.1510
4974,US-2016-153815,2016-11-06,2016-11-09,First Class,KL-16555,United States,Florida,Jacksonville,"32216",South,OFF-PA-10004071,88.7680,2,0.2000,31.0688
6644,US-2015-156496,2015-08-10,2015-08-16,Standard Class,WB-21850,United States,Oregon,Redmond,"97756",West,TEC-PH-10000576,438.3680,4,0.2000,38.3572
9139,CA-2014-123400,2014-02-02,2014-02-09,Standard Class,EB-13930,United States,Florida,Saint Petersburg,"33710",South,TEC-PH-10002890,180.9600,5,0.2000,13.5720
9732,CA-2017-124261,2017-11-14,2017-11-19,Standard Class,JE-15715,United States,California,Los Angeles,"90049",West,OFF-AR-10003504,34.2400,8,0.0000,9.9296
9340,CA-2014-155264,2014-10-19,2014-10-22,Second Class,RP-19270,United States,California,San Francisco,"94110",West,OFF-PA-10003228,146.7300,3,0.0000,68.9631
6775,CA-2016-119018,2016-11-04,2016-11-08,Standard Class,CW-11905,United States,California,Los Angeles,"90004",West,OFF-PA-10000295,38.8800,6,0.0000,18.6624
3290,CA-2015-157770,2015-12-13,2015-12-15,First Class,RD-19585,United States,California,Temecula,"92592",West,TEC-AC-10001552,248.8500,5,0.0000,27.3735
681,CA-2016-164511,2016-11-19,2016-11-24,Standard Class,DJ-13630,United States,New York,New York City,"10024",East,OFF-BI-10003305,14.3520,3,0.2000,4.6644
5655,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,United States,Oregon,Salem,"97301",West,OFF-BI-10001670,45.2400,4,0.7000,-30.1600
841,CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,United States,New York,New York City,"10035",East,OFF-AR-10002578,11.5200,4,0.0000,3.3408
3665,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,United States,Oregon,Salem,"97301",West,OFF-LA-10001569,27.8880,7,0.2000,9.0636
5479,CA-2016-121356,2016-11-20,2016-11-24,Standard Class,SJ-20500,United States,Delaware,Newark,"19711",East,OFF-BI-10002133,128.4000,3,0.0000,62.9160
9276,CA-2016-113236,2016-05-26,2016-05-29,Second Class,CP-12085,United States,Florida,Delray Beach,"33445",South,OFF-ST-10000532,184.7040,6,0.2000,13.8528
442,CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,United States,Michigan,Detroit,"48227",Central,OFF-ST-10000060,194.9400,3,0.0000,23.3928
7060,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,United States,California,Anaheim,"92804",West,OFF-AP-10001469,83.4200,2,0.0000,24.1918
5668,CA-2016-142405,2016-06-11,2016-06-15,Standard Class,SE-20110,United States,Washington,Seattle,"98103",West,OFF-LA-10004093,14.6200,2,0.0000,6.8714
6097,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,United States,New York,New York City,"10035",East,FUR-CH-10003061,80.9910,1,0.1000,8.0991
3229,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,United States,Arizona,Tempe,"85281",West,TEC-AC-10003038,7.1600,1,0.2000,-0.0895
2369,US-2016-129469,2016-09-23,2016-09-27,Standard Class,KL-16555,United States,Ohio,Fairfield,"45014",East,FUR-FU-10002298,532.7040,6,0.2000,-26.6352
2814,CA-2015-135685,2015-11-16,2015-11-18,Second Class,MP-18175,United States,Wisconsin,Milwaukee,"53209",Central,TEC-AC-10004145,999.9600,4,0.0000,229.9908
2929,US-2017-120390,2017-10-19,2017-10-26,Standard Class,TH-21550,United States,North Carolina,Burlington,"27217",South,OFF-BI-10004995,1633.1880,4,0.7000,-1306.5504
10,CA-2014-115812,2014-06-09,2014-06-14,Standard Class,BH-11710,United States,California,Los Angeles,"90032",West,OFF-AP-10002892,114.9000,5,0.0000,34.4700
7541,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,United States,Colorado,Denver,"80219",West,FUR-BO-10003546,242.3520,8,0.7000,-363.5280
6293,CA-2015-151253,2015-04-22,2015-04-26,Standard Class,AZ-10750,United States,California,Los Angeles,"90008",West,TEC-PH-10002923,88.7760,3,0.2000,7.7679
6043,CA-2016-117912,2016-02-04,2016-02-08,Standard Class,TB-21520,United States,Arizona,Sierra Vista,"85635",West,FUR-FU-10002088,14.3680,2,0.2000,3.9512
2166,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,United States,Texas,Laredo,"78041",Central,FUR-FU-10003394,139.9200,5,0.6000,-150.4140
6919,CA-2016-105473,2016-04-16,2016-04-18,Second Class,BM-11785,United States,Washington,Seattle,"98115",West,OFF-SU-10003567,28.8000,3,0.0000,0.8640
7780,CA-2016-139381,2016-04-18,2016-04-22,Standard Class,RF-19840,United States,Virginia,Chesapeake,"23320",South,OFF-AP-10001271,203.9200,4,0.0000,55.0584
6660,CA-2017-135937,2017-02-20,2017-02-27,Standard Class,KM-16375,United States,Arizona,Gilbert,"85234",West,FUR-TA-10001039,386.9100,9,0.5000,-185.7168
2984,US-2014-112872,2014-12-06,2014-12-11,Second Class,RC-19960,United States,Oregon,Springfield,"97477",West,OFF-ST-10002205,53.4240,3,0.2000,4.6746
8459,CA-2014-126200,2014-08-25,2014-08-29,Standard Class,JE-15715,United States,Texas,Houston,"77070",Central,OFF-BI-10002133,25.6800,3,0.8000,-39.8040
2188,CA-2017-143063,2017-08-10,2017-08-15,Standard Class,IL-15100,United States,Indiana,Columbus,"47201",Central,OFF-EN-10003134,70.0800,6,0.0000,35.0400
4072,CA-2016-145303,2016-08-28,2016-08-31,First Class,TP-21415,United States,Texas,Dallas,"75081",Central,FUR-BO-10003159,156.3728,2,0.3200,-52.8908
6245,CA-2015-112305,2015-11-20,2015-11-25,Standard Class,KB-16405,United States,Washington,Seattle,"98105",West,OFF-AR-10002067,119.0400,6,0.0000,30.9504
5915,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,United States,New York,New York City,"10035",East,OFF-LA-10002762,87.7100,7,0.0000,41.2237
737,CA-2017-131954,2017-01-21,2017-01-25,Standard Class,DS-13030,United States,Washington,Seattle,"98115",West,FUR-BO-10001619,84.9800,1,0.0000,18.6956
1546,CA-2014-150245,2014-12-31,2015-01-04,Second Class,PC-18745,United States,New York,Watertown,"13601",East,FUR-BO-10002613,1573.4880,7,0.2000,196.6860
914,CA-2017-102519,2017-11-27,2017-11-29,First Class,BM-11650,United States,Wisconsin,Milwaukee,"53209",Central,FUR-FU-10004091,46.9400,1,0.0000,19.2454
6983,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,United States,Michigan,Detroit,"48227",Central,OFF-BI-10004728,24.1000,5,0.0000,11.0860
3774,US-2014-102715,2014-04-11,2014-04-13,Second Class,JK-15370,United States,Florida,Miami,"33180",South,OFF-FA-10001332,6.9120,3,0.2000,2.3328
9689,US-2017-135986,2017-06-20,2017-06-27,Standard Class,PG-18895,United States,Virginia,Richmond,"23223",South,OFF-PA-10001534,32.4000,5,0.0000,15.5520
4627,CA-2016-101336,2016-11-13,2016-11-18,Standard Class,CK-12760,United States,New York,New York City,"10011",East,OFF-ST-10003455,77.5500,5,0.0000,20.1630
2273,CA-2015-142944,2015-03-06,2015-03-11,Standard Class,JL-15850,United States,California,San Francisco,"94122",West,FUR-FU-10000308,435.2600,7,0.0000,95.7572
2054,CA-2015-142237,2015-07-11,2015-07-13,First Class,CK-12595,United States,Pennsylvania,Philadelphia,"19134",East,FUR-FU-10003142,25.3440,6,0.2000,3.4848
1593,CA-2015-122826,2015-06-23,2015-06-25,Second Class,RD-19480,United States,Washington,Olympia,"98502",West,TEC-PH-10004830,201.5680,4,0.2000,22.6764
6202,CA-2015-146675,2015-04-16,2015-04-20,Standard Class,SB-20185,United States,Illinois,Evanston,"60201",Central,TEC-AC-10004396,43.5600,3,0.2000,-4.9005
2376,CA-2017-119669,2017-01-24,2017-01-30,Standard Class,TP-21130,United States,Georgia,Smyrna,"30080",South,OFF-FA-10000053,5.6700,3,0.0000,0.1134
4079,CA-2015-100685,2015-12-19,2015-12-21,Second Class,SM-20950,United States,Nebraska,Omaha,"68104",Central,OFF-PA-10001289,116.2800,3,0.0000,56.9772
2479,CA-2014-145212,2014-09-13,2014-09-19,Standard Class,DC-12850,United States,New York,New York City,"10011",East,OFF-AR-10002833,5.4600,3,0.0000,1.4742
2476,CA-2016-114972,2016-11-03,2016-11-06,First Class,PF-19225,United States,California,Los Angeles,"90032",West,OFF-LA-10004545,87.7100,7,0.0000,41.2237
3442,CA-2014-158337,2014-03-11,2014-03-14,Second Class,KA-16525,United States,New York,New York City,"10024",East,OFF-PA-10002137,108.9200,14,0.0000,49.0140
1683,US-2016-101497,2016-09-29,2016-10-01,Second Class,PS-18760,United States,California,Los Angeles,"90008",West,OFF-PA-10000176,18.9700,1,0.0000,9.1056
6612,CA-2015-107678,2015-04-21,2015-04-28,Standard Class,JK-16090,United States,Kentucky,Louisville,"40214",South,FUR-CH-10001891,191.9600,2,0.0000,51.8292
4084,US-2017-151316,2017-06-24,2017-06-30,Standard Class,MC-17635,United States,Illinois,Decatur,"62521",Central,OFF-PA-10000327,10.2720,3,0.2000,3.2100
9325,CA-2017-121853,2017-09-23,2017-09-29,Standard Class,DB-13660,United States,California,Los Angeles,"90036",West,FUR-CH-10003973,594.8160,2,0.2000,59.4816
9215,US-2017-120908,2017-09-30,2017-10-02,First Class,BF-10975,United States,Pennsylvania,Philadelphia,"19120",East,OFF-LA-10004677,20.6640,7,0.2000,6.9741
9355,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,MA-17560,United States,Michigan,Jackson,"49201",Central,OFF-PA-10001826,19.4400,3,0.0000,9.3312
9736,CA-2014-128062,2014-11-19,2014-11-22,Second Class,AD-10180,United States,Pennsylvania,Philadelphia,"19134",East,OFF-PA-10001583,5.8800,1,0.2000,1.9845
7204,CA-2014-118276,2014-12-29,2015-01-02,Standard Class,MG-17890,United States,Illinois,Saint Charles,"60174",Central,FUR-FU-10002111,8.7360,3,0.6000,-4.8048
6860,CA-2017-128965,2017-04-17,2017-04-22,Standard Class,PS-18760,United States,California,Los Angeles,"90008",West,OFF-FA-10001561,10.9000,5,0.0000,3.5970
3832,US-2015-111927,2015-11-14,2015-11-19,Standard Class,LS-17230,United States,Delaware,Dover,"19901",East,FUR-FU-10004017,76.1400,3,0.0000,26.6490
1467,CA-2014-151708,2014-08-08,2014-08-14,Standard Class,MB-17305,United States,Arizona,Glendale,"85301",West,TEC-AC-10001767,95.9760,3,0.2000,-10.7973
7580,CA-2015-123113,2015-11-23,2015-11-27,Second Class,AT-10735,United States,New Jersey,Morristown,"7960",East,OFF-AP-10000275,2625.1200,8,0.0000,735.0336
3014,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,SR-20425,United States,Colorado,Louisville,"80027",West,OFF-BI-10003355,8.9640,6,0.7000,-6.5736
8781,CA-2015-133585,2015-03-01,2015-03-04,First Class,CM-12715,United States,Texas,Houston,"77070",Central,OFF-AR-10003696,55.3280,2,0.2000,6.2244
905,CA-2016-130477,2016-04-08,2016-04-12,Standard Class,LC-17140,United States,California,Los Angeles,"90032",West,OFF-ST-10002583,64.9600,2,0.0000,2.5984
9389,US-2017-127292,2017-01-19,2017-01-23,Standard Class,RM-19375,United States,Vermont,Burlington,"05408",East,OFF-AP-10000828,542.9400,3,0.0000,152.0232
1274,CA-2016-119186,2016-05-26,2016-05-26,Same Day,MS-17710,United States,Texas,Fort Worth,"76106",Central,OFF-PA-10004621,10.3680,2,0.2000,3.6288
6708,CA-2014-167724,2014-04-13,2014-04-18,Standard Class,BF-11170,United States,Maryland,Baltimore,"21215",East,OFF-LA-10002368,7.8300,3,0.0000,3.6018
9619,CA-2017-160633,2017-11-16,2017-11-21,Standard Class,BS-11380,United States,Ohio,Bowling Green,"43402",East,OFF-AR-10004022,86.3520,3,0.2000,5.3970
5857,CA-2015-112214,2015-08-05,2015-08-11,Standard Class,AH-10690,United States,Texas,Dallas,"75220",Central,OFF-BI-10002982,1.3620,1,0.8000,-2.1792
9322,US-2016-111563,2016-11-04,2016-11-08,Standard Class,SM-20005,United States,Texas,Houston,"77041",Central,FUR-FU-10002445,11.3760,3,0.6000,-5.6880
5473,CA-2017-116946,2017-12-19,2017-12-23,Standard Class,TS-21505,United States,Colorado,Parker,"80134",West,OFF-ST-10002554,78.2560,2,0.2000,-17.6076
8033,CA-2015-119690,2015-06-25,2015-06-28,First Class,MV-17485,United States,Texas,Houston,"77041",Central,OFF-PA-10001019,47.9520,3,0.2000,16.1838
34,US-2015-150630,2015-09-17,2015-09-21,Standard Class,TB-21520,United States,Pennsylvania,Philadelphia,"19140",East,OFF-AR-10001683,15.7600,2,0.2000,3.5460
6950,CA-2017-143021,2017-11-19,2017-11-19,Same Day,AP-10720,United States,New York,New York City,"10011",East,OFF-BI-10001628,58.4080,7,0.2000,18.2525
8527,CA-2017-161172,2017-03-16,2017-03-16,Same Day,SP-20920,United States,Ohio,Columbus,"43229",East,OFF-BI-10004654,5.1930,3,0.7000,-3.4620
1889,CA-2014-142587,2014-10-21,2014-10-22,First Class,TB-21520,United States,Ohio,Fairfield,"45014",East,OFF-AP-10004708,121.7920,4,0.2000,13.7016
8880,US-2015-107944,2015-03-23,2015-03-25,First Class,AM-10360,United States,California,Los Angeles,"90008",West,OFF-PA-10000659,192.7200,11,0.0000,92.5056
7927,CA-2017-120404,2017-11-20,2017-11-24,Second Class,KH-16330,United States,New York,New York City,"10035",East,TEC-AC-10003433,2.9700,3,0.0000,1.3365
4719,CA-2015-109736,2015-10-10,2015-10-11,First Class,DJ-13420,United States,California,San Francisco,"94109",West,OFF-PA-10004101,45.3600,7,0.0000,21.7728
5523,CA-2016-110982,2016-06-05,2016-06-07,First Class,CK-12205,United States,California,Santa Clara,"95051",West,OFF-BI-10000829,21.5520,6,0.2000,7.0044
1529,CA-2015-148432,2015-11-07,2015-11-10,Second Class,MC-18130,United States,Delaware,Newark,"19711",East,OFF-FA-10004968,26.1800,7,0.0000,0.5236
2863,CA-2017-106537,2017-08-12,2017-08-17,Standard Class,RH-19495,United States,Florida,Orlando,"32839",South,OFF-PA-10000223,20.7360,4,0.2000,7.2576
2299,CA-2015-113145,2015-11-01,2015-11-05,Standard Class,VD-21670,United States,New York,New York City,"10011",East,TEC-AC-10001838,1399.9300,7,0.0000,601.9699
